image_path,label
HerbaceousVegetation\HerbaceousVegetation_2151.jpg,HerbaceousVegetation
Residential\Residential_2986.jpg,Residential
Highway\Highway_2110.jpg,Highway
Pasture\Pasture_33.jpg,Pasture
River\River_2336.jpg,River
River\River_564.jpg,River
Forest\Forest_2534.jpg,Forest
AnnualCrop\AnnualCrop_5.jpg,AnnualCrop
AnnualCrop\AnnualCrop_1905.jpg,AnnualCrop
Pasture\Pasture_616.jpg,Pasture
Residential\Residential_1279.jpg,Residential
HerbaceousVegetation\HerbaceousVegetation_1888.jpg,HerbaceousVegetation
Forest\Forest_1907.jpg,Forest
Pasture\Pasture_969.jpg,Pasture
PermanentCrop\PermanentCrop_1298.jpg,PermanentCrop
AnnualCrop\AnnualCrop_2020.jpg,AnnualCrop
Forest\Forest_1793.jpg,Forest
Pasture\Pasture_1197.jpg,Pasture
Highway\Highway_2102.jpg,Highway
Forest\Forest_2058.jpg,Forest
PermanentCrop\PermanentCrop_1955.jpg,PermanentCrop
Industrial\Industrial_156.jpg,Industrial
Industrial\Industrial_1979.jpg,Industrial
SeaLake\SeaLake_176.jpg,SeaLake
Highway\Highway_1707.jpg,Highway
Industrial\Industrial_2083.jpg,Industrial
PermanentCrop\PermanentCrop_789.jpg,PermanentCrop
Residential\Residential_58.jpg,Residential
PermanentCrop\PermanentCrop_557.jpg,PermanentCrop
Forest\Forest_729.jpg,Forest
Highway\Highway_90.jpg,Highway
AnnualCrop\AnnualCrop_746.jpg,AnnualCrop
Residential\Residential_1295.jpg,Residential
HerbaceousVegetation\HerbaceousVegetation_1640.jpg,HerbaceousVegetation
River\River_673.jpg,River
SeaLake\SeaLake_2022.jpg,SeaLake
AnnualCrop\AnnualCrop_826.jpg,AnnualCrop
Forest\Forest_1013.jpg,Forest
SeaLake\SeaLake_2536.jpg,SeaLake
SeaLake\SeaLake_1786.jpg,SeaLake
Highway\Highway_58.jpg,Highway
AnnualCrop\AnnualCrop_520.jpg,AnnualCrop
AnnualCrop\AnnualCrop_1663.jpg,AnnualCrop
Highway\Highway_1151.jpg,Highway
River\River_1673.jpg,River
Industrial\Industrial_1711.jpg,Industrial
PermanentCrop\PermanentCrop_1078.jpg,PermanentCrop
SeaLake\SeaLake_168.jpg,SeaLake
PermanentCrop\PermanentCrop_2015.jpg,PermanentCrop
Residential\Residential_721.jpg,Residential
Highway\Highway_1078.jpg,Highway
Pasture\Pasture_36.jpg,Pasture
River\River_509.jpg,River
AnnualCrop\AnnualCrop_2924.jpg,AnnualCrop
Highway\Highway_246.jpg,Highway
SeaLake\SeaLake_1480.jpg,SeaLake
Forest\Forest_2181.jpg,Forest
Highway\Highway_1174.jpg,Highway
PermanentCrop\PermanentCrop_620.jpg,PermanentCrop
Industrial\Industrial_1964.jpg,Industrial
Forest\Forest_1163.jpg,Forest
Pasture\Pasture_1503.jpg,Pasture
Forest\Forest_371.jpg,Forest
AnnualCrop\AnnualCrop_2430.jpg,AnnualCrop
SeaLake\SeaLake_2964.jpg,SeaLake
Highway\Highway_1490.jpg,Highway
AnnualCrop\AnnualCrop_455.jpg,AnnualCrop
SeaLake\SeaLake_2320.jpg,SeaLake
River\River_393.jpg,River
Forest\Forest_1463.jpg,Forest
Residential\Residential_190.jpg,Residential
SeaLake\SeaLake_2360.jpg,SeaLake
Highway\Highway_1856.jpg,Highway
Highway\Highway_927.jpg,Highway
Residential\Residential_2579.jpg,Residential
AnnualCrop\AnnualCrop_1016.jpg,AnnualCrop
Forest\Forest_1811.jpg,Forest
Residential\Residential_1896.jpg,Residential
Pasture\Pasture_210.jpg,Pasture
Residential\Residential_2685.jpg,Residential
River\River_2061.jpg,River
AnnualCrop\AnnualCrop_364.jpg,AnnualCrop
AnnualCrop\AnnualCrop_1874.jpg,AnnualCrop
Highway\Highway_2127.jpg,Highway
HerbaceousVegetation\HerbaceousVegetation_696.jpg,HerbaceousVegetation
AnnualCrop\AnnualCrop_2018.jpg,AnnualCrop
PermanentCrop\PermanentCrop_316.jpg,PermanentCrop
Residential\Residential_1051.jpg,Residential
Industrial\Industrial_1051.jpg,Industrial
HerbaceousVegetation\HerbaceousVegetation_1525.jpg,HerbaceousVegetation
SeaLake\SeaLake_2895.jpg,SeaLake
Residential\Residential_567.jpg,Residential
River\River_1937.jpg,River
Pasture\Pasture_271.jpg,Pasture
Pasture\Pasture_1756.jpg,Pasture
Industrial\Industrial_1387.jpg,Industrial
Industrial\Industrial_1237.jpg,Industrial
Residential\Residential_1704.jpg,Residential
HerbaceousVegetation\HerbaceousVegetation_640.jpg,HerbaceousVegetation
PermanentCrop\PermanentCrop_1254.jpg,PermanentCrop
River\River_1577.jpg,River
Industrial\Industrial_1786.jpg,Industrial
River\River_1455.jpg,River
Highway\Highway_102.jpg,Highway
HerbaceousVegetation\HerbaceousVegetation_705.jpg,HerbaceousVegetation
River\River_2476.jpg,River
HerbaceousVegetation\HerbaceousVegetation_787.jpg,HerbaceousVegetation
PermanentCrop\PermanentCrop_118.jpg,PermanentCrop
Residential\Residential_1398.jpg,Residential
Forest\Forest_2099.jpg,Forest
PermanentCrop\PermanentCrop_2493.jpg,PermanentCrop
Forest\Forest_2157.jpg,Forest
Forest\Forest_2714.jpg,Forest
Pasture\Pasture_1747.jpg,Pasture
Industrial\Industrial_2419.jpg,Industrial
River\River_386.jpg,River
Industrial\Industrial_2065.jpg,Industrial
Industrial\Industrial_931.jpg,Industrial
Highway\Highway_1764.jpg,Highway
Forest\Forest_2490.jpg,Forest
Residential\Residential_886.jpg,Residential
Industrial\Industrial_1603.jpg,Industrial
Pasture\Pasture_1401.jpg,Pasture
Highway\Highway_1266.jpg,Highway
Forest\Forest_424.jpg,Forest
River\River_199.jpg,River
SeaLake\SeaLake_1799.jpg,SeaLake
AnnualCrop\AnnualCrop_1652.jpg,AnnualCrop
Forest\Forest_2091.jpg,Forest
Forest\Forest_319.jpg,Forest
SeaLake\SeaLake_952.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_1788.jpg,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_2979.jpg,HerbaceousVegetation
River\River_1460.jpg,River
Industrial\Industrial_437.jpg,Industrial
HerbaceousVegetation\HerbaceousVegetation_387.jpg,HerbaceousVegetation
SeaLake\SeaLake_1374.jpg,SeaLake
SeaLake\SeaLake_2778.jpg,SeaLake
Residential\Residential_1036.jpg,Residential
Forest\Forest_632.jpg,Forest
PermanentCrop\PermanentCrop_690.jpg,PermanentCrop
PermanentCrop\PermanentCrop_398.jpg,PermanentCrop
Residential\Residential_2659.jpg,Residential
Residential\Residential_2076.jpg,Residential
HerbaceousVegetation\HerbaceousVegetation_184.jpg,HerbaceousVegetation
SeaLake\SeaLake_1889.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_908.jpg,HerbaceousVegetation
Industrial\Industrial_2134.jpg,Industrial
SeaLake\SeaLake_1250.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_603.jpg,HerbaceousVegetation
PermanentCrop\PermanentCrop_1120.jpg,PermanentCrop
Pasture\Pasture_780.jpg,Pasture
Residential\Residential_1872.jpg,Residential
AnnualCrop\AnnualCrop_1724.jpg,AnnualCrop
Residential\Residential_1514.jpg,Residential
PermanentCrop\PermanentCrop_1109.jpg,PermanentCrop
Residential\Residential_2707.jpg,Residential
River\River_574.jpg,River
SeaLake\SeaLake_2673.jpg,SeaLake
SeaLake\SeaLake_953.jpg,SeaLake
River\River_1173.jpg,River
Pasture\Pasture_894.jpg,Pasture
Forest\Forest_1138.jpg,Forest
Industrial\Industrial_1804.jpg,Industrial
HerbaceousVegetation\HerbaceousVegetation_1135.jpg,HerbaceousVegetation
AnnualCrop\AnnualCrop_2343.jpg,AnnualCrop
PermanentCrop\PermanentCrop_1809.jpg,PermanentCrop
River\River_2398.jpg,River
SeaLake\SeaLake_2357.jpg,SeaLake
Industrial\Industrial_800.jpg,Industrial
Residential\Residential_1539.jpg,Residential
River\River_2382.jpg,River
PermanentCrop\PermanentCrop_1820.jpg,PermanentCrop
PermanentCrop\PermanentCrop_127.jpg,PermanentCrop
PermanentCrop\PermanentCrop_1370.jpg,PermanentCrop
Industrial\Industrial_504.jpg,Industrial
PermanentCrop\PermanentCrop_489.jpg,PermanentCrop
River\River_2312.jpg,River
AnnualCrop\AnnualCrop_2844.jpg,AnnualCrop
Highway\Highway_679.jpg,Highway
PermanentCrop\PermanentCrop_1659.jpg,PermanentCrop
Forest\Forest_2633.jpg,Forest
HerbaceousVegetation\HerbaceousVegetation_1607.jpg,HerbaceousVegetation
AnnualCrop\AnnualCrop_1386.jpg,AnnualCrop
Industrial\Industrial_2415.jpg,Industrial
SeaLake\SeaLake_2188.jpg,SeaLake
Residential\Residential_852.jpg,Residential
Residential\Residential_1114.jpg,Residential
Forest\Forest_2453.jpg,Forest
Highway\Highway_1138.jpg,Highway
Highway\Highway_454.jpg,Highway
PermanentCrop\PermanentCrop_1934.jpg,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_1885.jpg,HerbaceousVegetation
Forest\Forest_491.jpg,Forest
SeaLake\SeaLake_1164.jpg,SeaLake
Pasture\Pasture_665.jpg,Pasture
River\River_624.jpg,River
SeaLake\SeaLake_728.jpg,SeaLake
Residential\Residential_2595.jpg,Residential
SeaLake\SeaLake_605.jpg,SeaLake
Pasture\Pasture_1526.jpg,Pasture
AnnualCrop\AnnualCrop_1728.jpg,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_2726.jpg,HerbaceousVegetation
SeaLake\SeaLake_1488.jpg,SeaLake
Pasture\Pasture_971.jpg,Pasture
Industrial\Industrial_808.jpg,Industrial
Forest\Forest_1896.jpg,Forest
Pasture\Pasture_486.jpg,Pasture
Residential\Residential_1100.jpg,Residential
AnnualCrop\AnnualCrop_149.jpg,AnnualCrop
Forest\Forest_550.jpg,Forest
River\River_2331.jpg,River
HerbaceousVegetation\HerbaceousVegetation_1204.jpg,HerbaceousVegetation
Forest\Forest_129.jpg,Forest
HerbaceousVegetation\HerbaceousVegetation_2562.jpg,HerbaceousVegetation
Pasture\Pasture_1617.jpg,Pasture
SeaLake\SeaLake_1258.jpg,SeaLake
Industrial\Industrial_409.jpg,Industrial
Forest\Forest_2406.jpg,Forest
SeaLake\SeaLake_2864.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_1284.jpg,HerbaceousVegetation
River\River_2391.jpg,River
Forest\Forest_1575.jpg,Forest
Pasture\Pasture_1480.jpg,Pasture
Residential\Residential_1898.jpg,Residential
HerbaceousVegetation\HerbaceousVegetation_1585.jpg,HerbaceousVegetation
Industrial\Industrial_1458.jpg,Industrial
Highway\Highway_1144.jpg,Highway
Pasture\Pasture_733.jpg,Pasture
AnnualCrop\AnnualCrop_984.jpg,AnnualCrop
Pasture\Pasture_879.jpg,Pasture
HerbaceousVegetation\HerbaceousVegetation_2361.jpg,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_2267.jpg,HerbaceousVegetation
Pasture\Pasture_1815.jpg,Pasture
PermanentCrop\PermanentCrop_1840.jpg,PermanentCrop
Forest\Forest_1335.jpg,Forest
Industrial\Industrial_1969.jpg,Industrial
Highway\Highway_2147.jpg,Highway
AnnualCrop\AnnualCrop_1551.jpg,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_864.jpg,HerbaceousVegetation
Residential\Residential_1237.jpg,Residential
Highway\Highway_2282.jpg,Highway
Industrial\Industrial_1007.jpg,Industrial
SeaLake\SeaLake_1512.jpg,SeaLake
PermanentCrop\PermanentCrop_2404.jpg,PermanentCrop
Forest\Forest_1662.jpg,Forest
PermanentCrop\PermanentCrop_790.jpg,PermanentCrop
Pasture\Pasture_457.jpg,Pasture
Residential\Residential_2606.jpg,Residential
HerbaceousVegetation\HerbaceousVegetation_913.jpg,HerbaceousVegetation
SeaLake\SeaLake_2629.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_1019.jpg,HerbaceousVegetation
Forest\Forest_2909.jpg,Forest
AnnualCrop\AnnualCrop_2107.jpg,AnnualCrop
Industrial\Industrial_1962.jpg,Industrial
Forest\Forest_837.jpg,Forest
Residential\Residential_1177.jpg,Residential
River\River_380.jpg,River
HerbaceousVegetation\HerbaceousVegetation_2596.jpg,HerbaceousVegetation
Pasture\Pasture_1828.jpg,Pasture
Highway\Highway_2386.jpg,Highway
Highway\Highway_366.jpg,Highway
HerbaceousVegetation\HerbaceousVegetation_1162.jpg,HerbaceousVegetation
Residential\Residential_2222.jpg,Residential
AnnualCrop\AnnualCrop_2624.jpg,AnnualCrop
Pasture\Pasture_739.jpg,Pasture
SeaLake\SeaLake_2425.jpg,SeaLake
Industrial\Industrial_940.jpg,Industrial
River\River_2003.jpg,River
Industrial\Industrial_606.jpg,Industrial
Forest\Forest_925.jpg,Forest
HerbaceousVegetation\HerbaceousVegetation_1805.jpg,HerbaceousVegetation
AnnualCrop\AnnualCrop_386.jpg,AnnualCrop
Residential\Residential_898.jpg,Residential
AnnualCrop\AnnualCrop_478.jpg,AnnualCrop
AnnualCrop\AnnualCrop_2574.jpg,AnnualCrop
Forest\Forest_408.jpg,Forest
SeaLake\SeaLake_1773.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_1227.jpg,HerbaceousVegetation
SeaLake\SeaLake_666.jpg,SeaLake
AnnualCrop\AnnualCrop_1302.jpg,AnnualCrop
Industrial\Industrial_360.jpg,Industrial
River\River_246.jpg,River
AnnualCrop\AnnualCrop_2205.jpg,AnnualCrop
SeaLake\SeaLake_454.jpg,SeaLake
Pasture\Pasture_1421.jpg,Pasture
PermanentCrop\PermanentCrop_466.jpg,PermanentCrop
SeaLake\SeaLake_2331.jpg,SeaLake
Highway\Highway_1917.jpg,Highway
PermanentCrop\PermanentCrop_2143.jpg,PermanentCrop
Forest\Forest_1863.jpg,Forest
AnnualCrop\AnnualCrop_1980.jpg,AnnualCrop
SeaLake\SeaLake_1973.jpg,SeaLake
Industrial\Industrial_164.jpg,Industrial
SeaLake\SeaLake_1425.jpg,SeaLake
Industrial\Industrial_1044.jpg,Industrial
Industrial\Industrial_1352.jpg,Industrial
Highway\Highway_1071.jpg,Highway
Highway\Highway_489.jpg,Highway
Forest\Forest_1584.jpg,Forest
Residential\Residential_2016.jpg,Residential
Highway\Highway_1077.jpg,Highway
PermanentCrop\PermanentCrop_567.jpg,PermanentCrop
Pasture\Pasture_1129.jpg,Pasture
River\River_716.jpg,River
Industrial\Industrial_2217.jpg,Industrial
HerbaceousVegetation\HerbaceousVegetation_2213.jpg,HerbaceousVegetation
SeaLake\SeaLake_2479.jpg,SeaLake
Highway\Highway_1019.jpg,Highway
Forest\Forest_1115.jpg,Forest
AnnualCrop\AnnualCrop_1052.jpg,AnnualCrop
PermanentCrop\PermanentCrop_556.jpg,PermanentCrop
Residential\Residential_1812.jpg,Residential
PermanentCrop\PermanentCrop_1549.jpg,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_1041.jpg,HerbaceousVegetation
PermanentCrop\PermanentCrop_1348.jpg,PermanentCrop
AnnualCrop\AnnualCrop_2370.jpg,AnnualCrop
Residential\Residential_1345.jpg,Residential
PermanentCrop\PermanentCrop_1828.jpg,PermanentCrop
River\River_372.jpg,River
AnnualCrop\AnnualCrop_1431.jpg,AnnualCrop
Residential\Residential_270.jpg,Residential
River\River_927.jpg,River
Industrial\Industrial_1951.jpg,Industrial
HerbaceousVegetation\HerbaceousVegetation_11.jpg,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_1764.jpg,HerbaceousVegetation
Pasture\Pasture_988.jpg,Pasture
AnnualCrop\AnnualCrop_2585.jpg,AnnualCrop
SeaLake\SeaLake_1533.jpg,SeaLake
SeaLake\SeaLake_1246.jpg,SeaLake
Forest\Forest_947.jpg,Forest
Residential\Residential_1433.jpg,Residential
Highway\Highway_2161.jpg,Highway
Industrial\Industrial_1776.jpg,Industrial
Pasture\Pasture_1969.jpg,Pasture
AnnualCrop\AnnualCrop_2667.jpg,AnnualCrop
AnnualCrop\AnnualCrop_739.jpg,AnnualCrop
Industrial\Industrial_1133.jpg,Industrial
Pasture\Pasture_1691.jpg,Pasture
SeaLake\SeaLake_535.jpg,SeaLake
Pasture\Pasture_515.jpg,Pasture
Forest\Forest_2840.jpg,Forest
Industrial\Industrial_334.jpg,Industrial
Industrial\Industrial_119.jpg,Industrial
Forest\Forest_1736.jpg,Forest
Industrial\Industrial_1956.jpg,Industrial
HerbaceousVegetation\HerbaceousVegetation_1972.jpg,HerbaceousVegetation
Highway\Highway_2235.jpg,Highway
Forest\Forest_599.jpg,Forest
Highway\Highway_1603.jpg,Highway
Highway\Highway_2123.jpg,Highway
SeaLake\SeaLake_583.jpg,SeaLake
Residential\Residential_2537.jpg,Residential
PermanentCrop\PermanentCrop_220.jpg,PermanentCrop
SeaLake\SeaLake_2556.jpg,SeaLake
PermanentCrop\PermanentCrop_456.jpg,PermanentCrop
SeaLake\SeaLake_1749.jpg,SeaLake
Pasture\Pasture_434.jpg,Pasture
Industrial\Industrial_1923.jpg,Industrial
PermanentCrop\PermanentCrop_2165.jpg,PermanentCrop
PermanentCrop\PermanentCrop_2111.jpg,PermanentCrop
Forest\Forest_697.jpg,Forest
Industrial\Industrial_575.jpg,Industrial
Forest\Forest_680.jpg,Forest
River\River_930.jpg,River
River\River_2194.jpg,River
Pasture\Pasture_1888.jpg,Pasture
AnnualCrop\AnnualCrop_2135.jpg,AnnualCrop
Pasture\Pasture_460.jpg,Pasture
HerbaceousVegetation\HerbaceousVegetation_2825.jpg,HerbaceousVegetation
HerbaceousVegetation\HerbaceousVegetation_1580.jpg,HerbaceousVegetation
Residential\Residential_1683.jpg,Residential
SeaLake\SeaLake_1201.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_2551.jpg,HerbaceousVegetation
Residential\Residential_1727.jpg,Residential
SeaLake\SeaLake_168.jpg,SeaLake
AnnualCrop\AnnualCrop_2459.jpg,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_1787.jpg,HerbaceousVegetation
Pasture\Pasture_905.jpg,Pasture
Highway\Highway_260.jpg,Highway
Residential\Residential_956.jpg,Residential
SeaLake\SeaLake_2895.jpg,SeaLake
Pasture\Pasture_687.jpg,Pasture
Residential\Residential_2117.jpg,Residential
Industrial\Industrial_2047.jpg,Industrial
Pasture\Pasture_9.jpg,Pasture
HerbaceousVegetation\HerbaceousVegetation_2310.jpg,HerbaceousVegetation
Forest\Forest_996.jpg,Forest
Forest\Forest_433.jpg,Forest
Residential\Residential_226.jpg,Residential
SeaLake\SeaLake_1181.jpg,SeaLake
SeaLake\SeaLake_1622.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_715.jpg,HerbaceousVegetation
Industrial\Industrial_1676.jpg,Industrial
PermanentCrop\PermanentCrop_613.jpg,PermanentCrop
Residential\Residential_2075.jpg,Residential
PermanentCrop\PermanentCrop_82.jpg,PermanentCrop
PermanentCrop\PermanentCrop_178.jpg,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_1726.jpg,HerbaceousVegetation
AnnualCrop\AnnualCrop_614.jpg,AnnualCrop
Industrial\Industrial_87.jpg,Industrial
PermanentCrop\PermanentCrop_2307.jpg,PermanentCrop
Pasture\Pasture_1475.jpg,Pasture
SeaLake\SeaLake_1827.jpg,SeaLake
Residential\Residential_1538.jpg,Residential
Highway\Highway_1095.jpg,Highway
SeaLake\SeaLake_1768.jpg,SeaLake
Industrial\Industrial_240.jpg,Industrial
AnnualCrop\AnnualCrop_2895.jpg,AnnualCrop
Highway\Highway_1956.jpg,Highway
SeaLake\SeaLake_1255.jpg,SeaLake
River\River_1131.jpg,River
Pasture\Pasture_977.jpg,Pasture
HerbaceousVegetation\HerbaceousVegetation_793.jpg,HerbaceousVegetation
River\River_1774.jpg,River
Forest\Forest_1974.jpg,Forest
River\River_1412.jpg,River
AnnualCrop\AnnualCrop_215.jpg,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_2098.jpg,HerbaceousVegetation
PermanentCrop\PermanentCrop_2413.jpg,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_635.jpg,HerbaceousVegetation
SeaLake\SeaLake_735.jpg,SeaLake
Forest\Forest_442.jpg,Forest
Residential\Residential_13.jpg,Residential
Pasture\Pasture_439.jpg,Pasture
SeaLake\SeaLake_612.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_1320.jpg,HerbaceousVegetation
Residential\Residential_1547.jpg,Residential
Highway\Highway_529.jpg,Highway
Highway\Highway_476.jpg,Highway
Industrial\Industrial_1210.jpg,Industrial
Residential\Residential_891.jpg,Residential
Forest\Forest_733.jpg,Forest
Pasture\Pasture_476.jpg,Pasture
SeaLake\SeaLake_512.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_2672.jpg,HerbaceousVegetation
Residential\Residential_2686.jpg,Residential
PermanentCrop\PermanentCrop_297.jpg,PermanentCrop
Highway\Highway_62.jpg,Highway
AnnualCrop\AnnualCrop_2978.jpg,AnnualCrop
HerbaceousVegetation\HerbaceousVegetation_1928.jpg,HerbaceousVegetation
AnnualCrop\AnnualCrop_2281.jpg,AnnualCrop
Forest\Forest_1133.jpg,Forest
River\River_240.jpg,River
HerbaceousVegetation\HerbaceousVegetation_393.jpg,HerbaceousVegetation
AnnualCrop\AnnualCrop_1739.jpg,AnnualCrop
River\River_853.jpg,River
Highway\Highway_18.jpg,Highway
Residential\Residential_201.jpg,Residential
HerbaceousVegetation\HerbaceousVegetation_1156.jpg,HerbaceousVegetation
Highway\Highway_1829.jpg,Highway
River\River_924.jpg,River
Forest\Forest_1451.jpg,Forest
Pasture\Pasture_838.jpg,Pasture
Highway\Highway_1981.jpg,Highway
SeaLake\SeaLake_415.jpg,SeaLake
Forest\Forest_2772.jpg,Forest
HerbaceousVegetation\HerbaceousVegetation_2416.jpg,HerbaceousVegetation
PermanentCrop\PermanentCrop_2189.jpg,PermanentCrop
Highway\Highway_601.jpg,Highway
Industrial\Industrial_2042.jpg,Industrial
Residential\Residential_987.jpg,Residential
Forest\Forest_1649.jpg,Forest
AnnualCrop\AnnualCrop_1269.jpg,AnnualCrop
Highway\Highway_273.jpg,Highway
Pasture\Pasture_530.jpg,Pasture
Forest\Forest_566.jpg,Forest
SeaLake\SeaLake_2031.jpg,SeaLake
Forest\Forest_2512.jpg,Forest
Pasture\Pasture_1609.jpg,Pasture
River\River_2405.jpg,River
Forest\Forest_2798.jpg,Forest
River\River_880.jpg,River
SeaLake\SeaLake_2785.jpg,SeaLake
River\River_1934.jpg,River
SeaLake\SeaLake_76.jpg,SeaLake
Highway\Highway_41.jpg,Highway
Industrial\Industrial_1808.jpg,Industrial
Residential\Residential_1369.jpg,Residential
HerbaceousVegetation\HerbaceousVegetation_2293.jpg,HerbaceousVegetation
River\River_27.jpg,River
Forest\Forest_1983.jpg,Forest
PermanentCrop\PermanentCrop_773.jpg,PermanentCrop
Residential\Residential_1576.jpg,Residential
HerbaceousVegetation\HerbaceousVegetation_1978.jpg,HerbaceousVegetation
SeaLake\SeaLake_1692.jpg,SeaLake
Residential\Residential_1724.jpg,Residential
HerbaceousVegetation\HerbaceousVegetation_1306.jpg,HerbaceousVegetation
SeaLake\SeaLake_2337.jpg,SeaLake
Industrial\Industrial_1018.jpg,Industrial
Residential\Residential_2407.jpg,Residential
Forest\Forest_535.jpg,Forest
Industrial\Industrial_2111.jpg,Industrial
Residential\Residential_19.jpg,Residential
Forest\Forest_158.jpg,Forest
Pasture\Pasture_1778.jpg,Pasture
SeaLake\SeaLake_1270.jpg,SeaLake
Residential\Residential_2130.jpg,Residential
PermanentCrop\PermanentCrop_2381.jpg,PermanentCrop
Highway\Highway_1402.jpg,Highway
Industrial\Industrial_1511.jpg,Industrial
Pasture\Pasture_1062.jpg,Pasture
Forest\Forest_2179.jpg,Forest
Industrial\Industrial_423.jpg,Industrial
Residential\Residential_512.jpg,Residential
Highway\Highway_1366.jpg,Highway
Industrial\Industrial_956.jpg,Industrial
AnnualCrop\AnnualCrop_744.jpg,AnnualCrop
AnnualCrop\AnnualCrop_2870.jpg,AnnualCrop
Industrial\Industrial_968.jpg,Industrial
PermanentCrop\PermanentCrop_296.jpg,PermanentCrop
Industrial\Industrial_2297.jpg,Industrial
AnnualCrop\AnnualCrop_532.jpg,AnnualCrop
Industrial\Industrial_2202.jpg,Industrial
Residential\Residential_2753.jpg,Residential
AnnualCrop\AnnualCrop_2582.jpg,AnnualCrop
Forest\Forest_1885.jpg,Forest
Highway\Highway_1274.jpg,Highway
Forest\Forest_1823.jpg,Forest
Highway\Highway_1959.jpg,Highway
Pasture\Pasture_274.jpg,Pasture
Industrial\Industrial_474.jpg,Industrial
Residential\Residential_1008.jpg,Residential
SeaLake\SeaLake_2655.jpg,SeaLake
Highway\Highway_383.jpg,Highway
River\River_1596.jpg,River
AnnualCrop\AnnualCrop_2749.jpg,AnnualCrop
SeaLake\SeaLake_2905.jpg,SeaLake
Industrial\Industrial_725.jpg,Industrial
Residential\Residential_2219.jpg,Residential
HerbaceousVegetation\HerbaceousVegetation_2115.jpg,HerbaceousVegetation
Forest\Forest_2254.jpg,Forest
Highway\Highway_1987.jpg,Highway
AnnualCrop\AnnualCrop_2580.jpg,AnnualCrop
Pasture\Pasture_166.jpg,Pasture
Residential\Residential_1131.jpg,Residential
River\River_1665.jpg,River
Highway\Highway_421.jpg,Highway
Highway\Highway_509.jpg,Highway
River\River_1237.jpg,River
AnnualCrop\AnnualCrop_368.jpg,AnnualCrop
AnnualCrop\AnnualCrop_2790.jpg,AnnualCrop
River\River_620.jpg,River
River\River_1196.jpg,River
SeaLake\SeaLake_42.jpg,SeaLake
HerbaceousVegetation\HerbaceousVegetation_234.jpg,HerbaceousVegetation
AnnualCrop\AnnualCrop_2773.jpg,AnnualCrop
SeaLake\SeaLake_677.jpg,SeaLake
River\River_1443.jpg,River
Forest\Forest_1703.jpg,Forest
PermanentCrop\PermanentCrop_43.jpg,PermanentCrop
Forest\Forest_699.jpg,Forest
Forest\Forest_2862.jpg,Forest
Forest\Forest_618.jpg,Forest
Forest\Forest_2775.jpg,Forest
River\River_1072.jpg,River
PermanentCrop\PermanentCrop_902.jpg,PermanentCrop
SeaLake\SeaLake_2518.jpg,SeaLake
Industrial\Industrial_684.jpg,Industrial
Residential\Residential_1663.jpg,Residential
HerbaceousVegetation\HerbaceousVegetation_210.jpg,HerbaceousVegetation
PermanentCrop\PermanentCrop_1367.jpg,PermanentCrop
PermanentCrop\PermanentCrop_981.jpg,PermanentCrop
Residential\Residential_300.jpg,Residential
SeaLake\SeaLake_2492.jpg,SeaLake
Pasture\Pasture_891.jpg,Pasture
Forest\Forest_1470.jpg,Forest
Forest\Forest_723.jpg,Forest
AnnualCrop\AnnualCrop_736.jpg,AnnualCrop
Residential\Residential_352.jpg,Residential
Residential\Residential_1386.jpg,Residential
PermanentCrop\PermanentCrop_1108.jpg,PermanentCrop
PermanentCrop\PermanentCrop_2204.jpg,PermanentCrop
Highway\Highway_2129.jpg,Highway
SeaLake\SeaLake_2062.jpg,SeaLake
River\River_57.jpg,River
AnnualCrop\AnnualCrop_248.jpg,AnnualCrop
PermanentCrop\PermanentCrop_265.jpg,PermanentCrop
PermanentCrop\PermanentCrop_318.jpg,PermanentCrop
Highway\Highway_2453.jpg,Highway
Forest\Forest_2847.jpg,Forest
PermanentCrop\PermanentCrop_1052.jpg,PermanentCrop
HerbaceousVegetation\HerbaceousVegetation_2545.jpg,HerbaceousVegetation
River\River_893.jpg,River
AnnualCrop\AnnualCrop_1716.jpg,AnnualCrop
AnnualCrop\AnnualCrop_133.jpg,AnnualCrop
River\River_2193.jpg,River
Residential\Residential_967.jpg,Residential
